Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
25316931878675;Courbe de charge;27/09/2021;26/09/2022;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2022-09-18T22:00:00+02:00;753
2022-09-18T23:00:00+02:00;733
2022-09-19T00:00:00+02:00;776
2022-09-19T01:00:00+02:00;747
2022-09-19T02:00:00+02:00;739
2022-09-19T03:00:00+02:00;738
2022-09-19T04:00:00+02:00;741
2022-09-19T05:00:00+02:00;972
2022-09-19T06:00:00+02:00;1366
2022-09-19T07:00:00+02:00;1520
2022-09-19T08:00:00+02:00;1787
2022-09-19T09:00:00+02:00;3993
2022-09-19T10:00:00+02:00;4886
2022-09-19T11:00:00+02:00;4664
2022-09-19T12:00:00+02:00;4807
2022-09-19T13:00:00+02:00;4010
2022-09-19T14:00:00+02:00;3921
2022-09-19T15:00:00+02:00;4522
2022-09-19T16:00:00+02:00;4319
2022-09-19T17:00:00+02:00;4662
2022-09-19T18:00:00+02:00;4149
2022-09-19T19:00:00+02:00;2462
2022-09-19T20:00:00+02:00;1547
2022-09-19T21:00:00+02:00;1563
2022-09-19T22:00:00+02:00;1541
2022-09-19T23:00:00+02:00;1424
2022-09-20T00:00:00+02:00;1505
2022-09-20T01:00:00+02:00;1496
2022-09-20T02:00:00+02:00;1359
2022-09-20T03:00:00+02:00;1469
2022-09-20T04:00:00+02:00;1358
2022-09-20T05:00:00+02:00;1486
2022-09-20T06:00:00+02:00;1923
2022-09-20T07:00:00+02:00;2119
2022-09-20T08:00:00+02:00;2333
2022-09-20T09:00:00+02:00;3522
2022-09-20T10:00:00+02:00;4569
2022-09-20T11:00:00+02:00;4568
2022-09-20T12:00:00+02:00;5051
2022-09-20T13:00:00+02:00;3838
2022-09-20T14:00:00+02:00;6692
2022-09-20T15:00:00+02:00;5039
2022-09-20T16:00:00+02:00;5188
2022-09-20T17:00:00+02:00;4224
2022-09-20T18:00:00+02:00;3757
2022-09-20T19:00:00+02:00;2140
2022-09-20T20:00:00+02:00;2080
2022-09-20T21:00:00+02:00;1578
2022-09-20T22:00:00+02:00;1445
2022-09-20T23:00:00+02:00;1420
2022-09-21T00:00:00+02:00;1433
2022-09-21T01:00:00+02:00;1444
2022-09-21T02:00:00+02:00;1445
2022-09-21T03:00:00+02:00;1288
2022-09-21T04:00:00+02:00;1420
2022-09-21T05:00:00+02:00;1418
2022-09-21T06:00:00+02:00;1807
2022-09-21T07:00:00+02:00;1821
2022-09-21T08:00:00+02:00;2356
2022-09-21T09:00:00+02:00;5736
2022-09-21T10:00:00+02:00;7348
2022-09-21T11:00:00+02:00;7445
2022-09-21T12:00:00+02:00;8406
2022-09-21T13:00:00+02:00;7450
2022-09-21T14:00:00+02:00;8033
2022-09-21T15:00:00+02:00;8355
2022-09-21T16:00:00+02:00;7795
2022-09-21T17:00:00+02:00;4650
2022-09-21T18:00:00+02:00;4810
2022-09-21T19:00:00+02:00;2790
2022-09-21T20:00:00+02:00;2256
2022-09-21T21:00:00+02:00;1494
2022-09-21T22:00:00+02:00;1396
2022-09-21T23:00:00+02:00;1668
2022-09-22T00:00:00+02:00;1539
2022-09-22T01:00:00+02:00;1398
2022-09-22T02:00:00+02:00;1428
2022-09-22T03:00:00+02:00;1372
2022-09-22T04:00:00+02:00;1373
2022-09-22T05:00:00+02:00;1603
2022-09-22T06:00:00+02:00;1929
2022-09-22T07:00:00+02:00;2126
2022-09-22T08:00:00+02:00;2560
2022-09-22T09:00:00+02:00;3664
2022-09-22T10:00:00+02:00;4813
2022-09-22T11:00:00+02:00;5136
2022-09-22T12:00:00+02:00;4999
2022-09-22T13:00:00+02:00;3990
2022-09-22T14:00:00+02:00;6621
2022-09-22T15:00:00+02:00;8057
2022-09-22T16:00:00+02:00;8545
2022-09-22T17:00:00+02:00;4373
2022-09-22T18:00:00+02:00;3499
2022-09-22T19:00:00+02:00;3035
2022-09-22T20:00:00+02:00;1653
2022-09-22T21:00:00+02:00;1635
2022-09-22T22:00:00+02:00;1568
2022-09-22T23:00:00+02:00;1585
2022-09-23T00:00:00+02:00;1518
2022-09-23T01:00:00+02:00;1460
2022-09-23T02:00:00+02:00;1561
2022-09-23T03:00:00+02:00;1542
2022-09-23T04:00:00+02:00;1445
2022-09-23T05:00:00+02:00;1715
2022-09-23T06:00:00+02:00;2424
2022-09-23T07:00:00+02:00;2575
2022-09-23T08:00:00+02:00;2455
2022-09-23T09:00:00+02:00;3425
2022-09-23T10:00:00+02:00;3900
2022-09-23T11:00:00+02:00;4750
2022-09-23T12:00:00+02:00;4722
2022-09-23T13:00:00+02:00;3022
2022-09-23T14:00:00+02:00;3893
2022-09-23T15:00:00+02:00;7159
2022-09-23T16:00:00+02:00;4147
2022-09-23T17:00:00+02:00;4390
2022-09-23T18:00:00+02:00;2730
2022-09-23T19:00:00+02:00;2019
2022-09-23T20:00:00+02:00;1753
2022-09-23T21:00:00+02:00;1430
2022-09-23T22:00:00+02:00;1568
2022-09-23T23:00:00+02:00;1413
2022-09-24T00:00:00+02:00;1469
2022-09-24T01:00:00+02:00;1530
2022-09-24T02:00:00+02:00;1316
2022-09-24T03:00:00+02:00;1467
2022-09-24T04:00:00+02:00;1491
2022-09-24T05:00:00+02:00;1609
2022-09-24T06:00:00+02:00;2126
2022-09-24T07:00:00+02:00;2100
2022-09-24T08:00:00+02:00;1939
2022-09-24T09:00:00+02:00;1945
2022-09-24T10:00:00+02:00;1398
2022-09-24T11:00:00+02:00;1194
2022-09-24T12:00:00+02:00;1285
2022-09-24T13:00:00+02:00;1326
2022-09-24T14:00:00+02:00;1232
2022-09-24T15:00:00+02:00;1769
2022-09-24T16:00:00+02:00;1653
2022-09-24T17:00:00+02:00;1523
2022-09-24T18:00:00+02:00;1273
2022-09-24T19:00:00+02:00;1308
2022-09-24T20:00:00+02:00;1436
2022-09-24T21:00:00+02:00;1371
2022-09-24T22:00:00+02:00;1169
2022-09-24T23:00:00+02:00;1174
2022-09-25T00:00:00+02:00;1246
2022-09-25T01:00:00+02:00;1345
2022-09-25T02:00:00+02:00;1123
2022-09-25T03:00:00+02:00;1240
2022-09-25T04:00:00+02:00;1123
2022-09-25T05:00:00+02:00;1142
2022-09-25T06:00:00+02:00;1144
2022-09-25T07:00:00+02:00;1146
2022-09-25T08:00:00+02:00;1150
2022-09-25T09:00:00+02:00;1059
2022-09-25T10:00:00+02:00;1168
2022-09-25T11:00:00+02:00;1063
2022-09-25T12:00:00+02:00;1286
2022-09-25T13:00:00+02:00;1135
2022-09-25T14:00:00+02:00;1631
2022-09-25T15:00:00+02:00;1411
2022-09-25T16:00:00+02:00;1512
2022-09-25T17:00:00+02:00;1855
2022-09-25T18:00:00+02:00;1781
2022-09-25T19:00:00+02:00;1439
2022-09-25T20:00:00+02:00;1180
2022-09-25T21:00:00+02:00;1462
2022-09-25T22:00:00+02:00;1253
2022-09-25T23:00:00+02:00;1230
2022-09-26T00:00:00+02:00;1251
